0.460659
0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	0.500000	1.000000	
0.545656	1.045029	1.173266	0.460659
0.545656	1.045029	1.173266	
